,show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,target_ages,principal_country
2078,80999996,Movie,Oversize Cops,Thailand,"March 23, 2019",2017,TV-MA,100 min,"Action & Adventure, Comedies, International Movies","While investigating a bank robbery, a squad of overweight police officers undergoes rigorous training to shed pounds.",2019,March,Adults,Thailand
2079,80222788,TV Show,Day and Night,China,"March 23, 2018",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A detective assists with an investigation into a brutal mass murder case in which his twin brother is the prime suspect.,2018,March,Adults,China
2080,80169617,Movie,"Game Over, Man!",United States,"March 23, 2018",2018,TV-MA,102 min,"Action & Adventure, Comedies",Three buddies with big dreams go from underachieving slackers to badass warriors when their posh hotel is taken over by terrorists.,2018,March,Adults,United States
2081,80144454,Movie,Layla M.,"Netherlands, Belgium, Germany, Jordan","March 23, 2018",2016,TV-MA,99 min,"Dramas, International Movies","In response to the repeated bigotry she faces, a Muslim teen in Amsterdam tries to find a sense of belonging in the world of fundamentalist Islam.",2018,March,Adults,Netherlands
2082,70204282,Movie,Pablo Escobar: Angel or Demon?,"Venezuela, Colombia","March 23, 2018",2007,NR,82 min,"Documentaries, International Movies",This documentary traces the steps of druglord Pablo Escobar with vivid eyewitness accounts that reconstruct his bloody reign in Colombia.,2018,March,Adults,Venezuela
2083,80242378,Movie,Paradox,United States,"March 23, 2018",2018,TV-MA,74 min,"Dramas, Independent Movies",Neil Young and his band of outlaws sow seeds of strange mischief and musical wonder under Western skies in this dreamlike film by Daryl Hannah.,2018,March,Adults,United States
2084,80184068,TV Show,Requiem,United Kingdom,"March 23, 2018",2018,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Dramas","In the wake of a sudden tragedy, a London cellist unearths secrets that link her mother to the disappearance of a young girl in a small Welsh town.",2018,March,Adults,United Kingdom
2085,80171733,Movie,Roxanne Roxanne,United States,"March 23, 2018",2018,TV-MA,100 min,Dramas,"She grew up in a tough New York neighborhood in the '80s and made history with ""Roxanne's Revenge."" The story of teen battle rap champ Roxanne Shante.",2018,March,Adults,United States
2086,80245408,Movie,Secret Superstar,India,"March 23, 2018",2017,TV-14,150 min,"Dramas, International Movies, Music & Musicals",A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.,2018,March,Teens,India
2087,80044566,Movie,Welcome to New York,"United States, France","March 23, 2017",2014,R,108 min,"Dramas, Independent Movies",A lecherous World Bank official sees his reputation crumbling when he's accused of raping a hotel maid during a trip to New York.,2017,March,Adults,United States
2088,80189632,TV Show,Charlie's Colorforms City,United States,"March 22, 2019",2019,TV-Y,1 Season,Kids' TV,"Charlie creates fun stories using different shapes, and he needs your help! Take off for adventures in outer space, the Wild West – and right at home.",2019,March,Kids,United States
2089,80230265,TV Show,Crime Diaries: The Candidate,Mexico,"March 22, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it. Based on true events.",2019,March,Adults,Mexico
2090,81076756,TV Show,Delhi Crime,India,"March 22, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","As Delhi reels in the aftermath of a gang rape, DCP Vartika Chaturvedi leads a painstaking search for the culprits. Based on the 2012 Nirbhaya case.",2019,March,Adults,India
2091,80991158,Movie,Mirage,Spain,"March 22, 2019",2018,TV-MA,129 min,"Dramas, International Movies, Sci-Fi & Fantasy","A space-time continuum glitch allows Vera to save a boy's life 25 years earlier, but results in the loss of her daughter, whom she fights to get back.",2019,March,Adults,Spain
2092,80208298,TV Show,Most Beautiful Thing,Brazil,"March 22, 2019",2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","A 1950s housewife goes to Rio de Janeiro to meet up with her husband, only to learn he's deserted her, but decides to stay and open a bossa nova club.",2019,March,Adults,Brazil
2093,80191046,Movie,ReMastered: The Miami Showband Massacre,United States,"March 22, 2019",2019,TV-MA,71 min,"Documentaries, Music & Musicals",The killing of three members of the Miami Showband sent shock waves across Ireland in 1975. Now one survivor doggedly pursues the truth.,2019,March,Adults,United States
2094,80223108,TV Show,Selling Sunset,United States,"March 22, 2019",2019,TV-MA,1 Season,Reality TV,The elite real estate brokers at The Oppenheim Group sell the luxe life to affluent buyers in LA. The drama ramps up when a new agent joins the team.,2019,March,Adults,United States
2095,81049348,TV Show,The 10 Sins,United States,"March 22, 2019",2018,TV-14,1 Season,"International TV Shows, TV Dramas","In this social drama of sin and remorse, a man reels at the discovery that his wife has been unfaithful, and gives her an ultimatum.",2019,March,Teens,United States
2096,80169469,Movie,The Dirt,United States,"March 22, 2019",2019,TV-MA,108 min,"Comedies, Dramas, Music & Musicals","In this unflinching biopic based on Mötley Crüe's best-selling book, four LA misfits navigate the monster highs and savage lows of music superstardom.",2019,March,Adults,United States
2097,80148239,Movie,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,United Kingdom,"March 22, 2019",2016,TV-14,101 min,"Documentaries, International Movies, Music & Musicals","Follow the Rolling Stones as the iconic group breaks new ground in Latin America, wrapping a 10-city tour as the first-ever rock band to play in Cuba.",2019,March,Teens,United Kingdom
2098,81049949,Movie,Antoine Griezmann: The Making of a Legend,United States,"March 21, 2019",2019,TV-PG,60 min,"Documentaries, International Movies, Sports Movies","With heart and determination, Antoine Griezmann overcame his small stature to become one of the world’s top soccer players and a World Cup champion.",2019,March,Older Kids,United States
2099,70230412,TV Show,Bo on the Go!,Canada,"March 21, 2019",2007,TV-Y,1 Season,Kids' TV,"Staying at home doesn't mean sitting still for energetic Bo and her little dragon friend Dezzy, who embark on amazing adventures through movement.",2019,March,Kids,Canada
2100,80220655,TV Show,Stay Tuned!,Japan,"March 21, 2019",2019,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas","She's the most unlikely candidate to ever stumble into the role of a reporter, and she’s keeping everyone on their toes with her eccentric ways.",2019,March,Teens,Japan
2101,81010863,Movie,The Amazing Praybeyt Benjamin,Philippines,"March 21, 2019",2014,TV-14,105 min,"Action & Adventure, Comedies, International Movies","Now a celebrity, Benjie is tasked with taking care of a General's young son, who has information about a looming terrorist threat.",2019,March,Teens,Philippines
2102,80162503,Movie,The Super Parental Guardians,Philippines,"March 21, 2019",2016,TV-14,115 min,"Action & Adventure, Comedies, International Movies","Following his best friend's death, Arci takes charge of her two boisterous children with some help from their gang-affiliated uncle.",2019,March,Teens,Philippines
2103,80150350,Movie,The Third Party,Philippines,"March 21, 2019",2016,TV-MA,118 min,"Comedies, Dramas, International Movies","When aspiring fashion designer Andi reconnects with her ex-boyfriend Max, she's surprised to learn that he's in a relationship with a man.",2019,March,Adults,Philippines
2104,80160692,Movie,The Unmarried Wife,Philippines,"March 21, 2019",2016,TV-MA,130 min,"Dramas, International Movies, Romantic Movies","Tired of her husband's cheating, Anne begins a passionate new relationship – while still wondering if she should give her marriage another chance.",2019,March,Adults,Philippines
2105,70060865,Movie,The Wedding Curse,Philippines,"March 21, 2019",2006,TV-PG,101 min,"Horror Movies, International Movies",Two weddings marred by tragedy lead the respective brides to believe that that they've been cursed by an old cultural superstition.,2019,March,Older Kids,Philippines
2106,80157890,Movie,Vince and Kath and James,Philippines,"March 21, 2019",2016,TV-PG,115 min,"International Movies, Romantic Movies","Love can be complicated, especially when Vince agrees to secretly woo Kath via text on behalf of James – while falling for her, too.",2019,March,Older Kids,Philippines
2107,80164752,Movie,Conor McGregor: Notorious,Ireland,"March 21, 2018",2017,R,90 min,"Documentaries, Sports Movies","From making ends meet to lavish rides and fur coats, the Irish MMA champion grants an all-access pass to the highs – and lows – of his ascent.",2018,March,Adults,Ireland
2108,80135149,Movie,Another Forever,"Brazil, Netherlands, United States, Colombia, Austria, Germany","March 21, 2017",2016,TV-PG,72 min,"Dramas, Independent Movies, International Movies","Overtaken by the death of her beloved, a grieving woman decides to take a spontaneous trip to visit her friend and get her life back on track.",2017,March,Older Kids,Brazil
2109,80171965,TV Show,Dave Chappelle,United States,"March 21, 2017",2017,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials.",2017,March,Adults,United States
2110,80100945,Movie,Fire at Sea,"Italy, France","March 21, 2017",2016,TV-14,114 min,"Documentaries, International Movies","Heartbreak, hope and nostalgia collide in this complex portrait of Lampedusa, a Mediterranean island where thousands of migrants land each year.",2017,March,Teens,Italy
